,0,1,2,3,4,5,6,7,8,9,10,11
2126,Monat_3,Stunde_16,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2127,Monat_4,Stunde_14,Wochentag_5,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
2128,Monat_3,Stunde_11,Wochentag_4,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_1,,
2129,Monat_4,Stunde_11,Wochentag_3,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
2130,Monat_4,Stunde_14,Wochentag_5,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
2131,Monat_4,Stunde_7,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2132,Monat_4,Stunde_10,Wochentag_5,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2133,Monat_3,Stunde_13,Wochentag_4,Unfallaktegorie_2,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2134,Monat_4,Stunde_13,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2135,Monat_3,Stunde_14,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2136,Monat_4,Stunde_11,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2137,Monat_4,Stunde_12,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2138,Monat_4,Stunde_11,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2139,Monat_4,Stunde_15,Wochentag_3,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2140,Monat_3,Stunde_15,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2141,Monat_4,Stunde_10,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2142,Monat_4,Stunde_9,Wochentag_5,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2143,Monat_3,Stunde_15,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2144,Monat_3,Stunde_15,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2145,Monat_4,Stunde_11,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2146,Monat_4,Stunde_8,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
2147,Monat_3,Stunde_15,Wochentag_4,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_1,,
2148,Monat_4,Stunde_7,Wochentag_5,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2149,Monat_4,Stunde_13,Wochentag_3,Unfallaktegorie_2,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_0,,,
2150,Monat_3,Stunde_14,Wochentag_4,Unfallaktegorie_3,UnfallArt_3,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2151,Monat_4,Stunde_5,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_1,PKW_1,KraftRad_1,StrassenZustand_0,,
2152,Monat_3,Stunde_13,Wochentag_4,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,KraftRad_1,Sonstiges_1,StrassenZustand_1,
2153,Monat_4,Stunde_13,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2154,Monat_3,Stunde_10,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2155,Monat_4,Stunde_22,Wochentag_5,Unfallaktegorie_3,UnfallArt_9,UnfallTyp_1,Lichverhaeltniss_2,PKW_1,StrassenZustand_1,,,
2156,Monat_3,Stunde_9,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2157,Monat_4,Stunde_5,Wochentag_5,Unfallaktegorie_3,UnfallArt_8,UnfallTyp_1,Lichverhaeltniss_2,PKW_1,StrassenZustand_1,,,
2158,Monat_3,Stunde_9,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2159,Monat_3,Stunde_8,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2160,Monat_4,Stunde_11,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2161,Monat_4,Stunde_0,Wochentag_5,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_2,Fahrrad_1,StrassenZustand_1,,,
2162,Monat_3,Stunde_8,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2163,Monat_3,Stunde_20,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_2,PKW_1,StrassenZustand_0,,,
2164,Monat_4,Stunde_13,Wochentag_5,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2165,Monat_4,Stunde_16,Wochentag_2,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2166,Monat_3,Stunde_20,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_2,Fahrrad_1,PKW_1,StrassenZustand_1,,
2167,Monat_4,Stunde_16,Wochentag_5,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2168,Monat_3,Stunde_20,Wochentag_4,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_2,PKW_1,StrassenZustand_1,,,
2169,Monat_4,Stunde_10,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
2170,Monat_4,Stunde_18,Wochentag_4,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fuss_1,Sonstiges_1,StrassenZustand_0,,
2171,Monat_3,Stunde_17,Wochentag_4,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_1,,
2172,Monat_3,Stunde_17,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2173,Monat_4,Stunde_9,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2174,Monat_4,Stunde_18,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2175,Monat_4,Stunde_17,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2176,Monat_3,Stunde_16,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2177,Monat_3,Stunde_16,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2178,Monat_4,Stunde_20,Wochentag_4,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_1,PKW_1,KraftRad_1,StrassenZustand_0,,
2179,Monat_3,Stunde_16,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_1,,
2180,Monat_3,Stunde_8,Wochentag_3,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2181,Monat_4,Stunde_17,Wochentag_4,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2182,Monat_4,Stunde_19,Wochentag_2,Unfallaktegorie_3,UnfallArt_3,UnfallTyp_6,Lichverhaeltniss_1,Fahrrad_1,StrassenZustand_0,,,
2183,Monat_4,Stunde_17,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2184,Monat_3,Stunde_23,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_2,PKW_1,Sonstiges_1,StrassenZustand_0,,
2185,Monat_4,Stunde_15,Wochentag_4,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
2186,Monat_3,Stunde_21,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_2,KraftRad_1,Sonstiges_1,StrassenZustand_0,,
2187,Monat_4,Stunde_16,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2188,Monat_3,Stunde_21,Wochentag_3,Unfallaktegorie_3,UnfallArt_3,UnfallTyp_6,Lichverhaeltniss_2,Fahrrad_1,PKW_1,StrassenZustand_0,,
2189,Monat_4,Stunde_15,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
2190,Monat_4,Stunde_15,Wochentag_4,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2191,Monat_4,Stunde_7,Wochentag_3,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2192,Monat_3,Stunde_20,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_7,Lichverhaeltniss_2,Fahrrad_1,PKW_1,StrassenZustand_0,,
2193,Monat_4,Stunde_15,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
2194,Monat_4,Stunde_14,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2195,Monat_3,Stunde_19,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_2,PKW_1,StrassenZustand_0,,,
2196,Monat_4,Stunde_14,Wochentag_4,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_0,,,
2197,Monat_4,Stunde_23,Wochentag_2,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_2,PKW_1,StrassenZustand_0,,,
2198,Monat_4,Stunde_14,Wochentag_4,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_7,Lichverhaeltniss_0,KraftRad_1,StrassenZustand_0,,,
2199,Monat_3,Stunde_19,Wochentag_3,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_2,PKW_1,KraftRad_1,StrassenZustand_0,,
2200,Monat_4,Stunde_14,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2201,Monat_3,Stunde_19,Wochentag_3,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_2,Fahrrad_1,PKW_1,Sonstiges_1,StrassenZustand_0,
2202,Monat_4,Stunde_14,Wochentag_4,Unfallaktegorie_2,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2203,Monat_3,Stunde_19,Wochentag_3,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_1,Fahrrad_1,PKW_1,Sonstiges_1,StrassenZustand_0,
2204,Monat_4,Stunde_14,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2205,Monat_4,Stunde_13,Wochentag_4,Unfallaktegorie_3,UnfallArt_9,UnfallTyp_1,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2206,Monat_4,Stunde_15,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2207,Monat_3,Stunde_18,Wochentag_3,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fahrrad_1,Fuss_1,StrassenZustand_0,,
2208,Monat_4,Stunde_11,Wochentag_4,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2209,Monat_4,Stunde_10,Wochentag_4,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2210,Monat_3,Stunde_18,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2211,Monat_3,Stunde_9,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2212,Monat_4,Stunde_13,Wochentag_2,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
2213,Monat_4,Stunde_8,Wochentag_4,Unfallaktegorie_2,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2214,Monat_3,Stunde_9,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2215,Monat_3,Stunde_4,Wochentag_3,Unfallaktegorie_3,UnfallArt_8,UnfallTyp_1,Lichverhaeltniss_2,PKW_1,StrassenZustand_0,,,
2216,Monat_4,Stunde_9,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2217,Monat_3,Stunde_1,Wochentag_3,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_2,Fahrrad_1,PKW_1,StrassenZustand_0,,
2218,Monat_3,Stunde_15,Wochentag_3,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
2219,Monat_4,Stunde_8,Wochentag_4,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2220,Monat_4,Stunde_8,Wochentag_4,Unfallaktegorie_2,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
2221,Monat_4,Stunde_12,Wochentag_3,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2222,Monat_3,Stunde_15,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2223,Monat_4,Stunde_20,Wochentag_4,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_7,Lichverhaeltniss_2,Fahrrad_1,StrassenZustand_0,,,
2224,Monat_3,Stunde_15,Wochentag_3,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
2225,Monat_4,Stunde_21,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_2,PKW_1,StrassenZustand_1,,,
2226,Monat_3,Stunde_14,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2227,Monat_3,Stunde_13,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2228,Monat_3,Stunde_12,Wochentag_3,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_4,Lichverhaeltniss_0,Fuss_1,Sonstiges_1,StrassenZustand_0,,
2229,Monat_3,Stunde_13,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2230,Monat_4,Stunde_17,Wochentag_2,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2231,Monat_4,Stunde_11,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
2232,Monat_4,Stunde_14,Wochentag_1,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2233,Monat_4,Stunde_14,Wochentag_7,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_0,Fahrrad_1,StrassenZustand_1,,,
2234,Monat_4,Stunde_21,Wochentag_3,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_2,Fahrrad_1,PKW_1,StrassenZustand_0,,
2235,Monat_4,Stunde_22,Wochentag_7,Unfallaktegorie_2,UnfallArt_0,UnfallTyp_1,Lichverhaeltniss_2,Fahrrad_1,StrassenZustand_0,,,
2236,Monat_4,Stunde_16,Wochentag_2,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2237,Monat_4,Stunde_17,Wochentag_6,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2238,Monat_4,Stunde_1,Wochentag_6,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_7,Lichverhaeltniss_2,Fuss_1,Sonstiges_1,StrassenZustand_1,,
2239,Monat_4,Stunde_20,Wochentag_1,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_2,PKW_1,Sonstiges_1,StrassenZustand_0,,
2240,Monat_4,Stunde_15,Wochentag_6,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2241,Monat_4,Stunde_14,Wochentag_6,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
2242,Monat_4,Stunde_7,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,KraftRad_1,StrassenZustand_0,,
2243,Monat_4,Stunde_14,Wochentag_1,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2244,Monat_4,Stunde_17,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2245,Monat_4,Stunde_14,Wochentag_6,Unfallaktegorie_2,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2246,Monat_4,Stunde_16,Wochentag_2,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2247,Monat_4,Stunde_14,Wochentag_6,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
2248,Monat_4,Stunde_14,Wochentag_6,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fuss_1,Sonstiges_1,StrassenZustand_0,,
2249,Monat_4,Stunde_18,Wochentag_2,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_1,,
2250,Monat_4,Stunde_14,Wochentag_6,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
2251,Monat_4,Stunde_14,Wochentag_6,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2252,Monat_4,Stunde_15,Wochentag_1,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2253,Monat_4,Stunde_13,Wochentag_6,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_0,,
2254,Monat_4,Stunde_7,Wochentag_3,Unfallaktegorie_3,UnfallArt_4,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2255,Monat_4,Stunde_13,Wochentag_1,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_7,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2256,Monat_4,Stunde_16,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2257,Monat_4,Stunde_13,Wochentag_6,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_0,,
2258,Monat_4,Stunde_14,Wochentag_2,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,Fahrrad_1,Fuss_1,StrassenZustand_0,,
2259,Monat_4,Stunde_13,Wochentag_6,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_1,,
2260,Monat_4,Stunde_12,Wochentag_6,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,Sonstiges_1,StrassenZustand_1,,
2261,Monat_4,Stunde_0,Wochentag_4,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_2,PKW_1,Sonstiges_1,StrassenZustand_0,,
2262,Monat_4,Stunde_13,Wochentag_1,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2263,Monat_4,Stunde_11,Wochentag_6,Unfallaktegorie_3,UnfallArt_2,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2264,Monat_4,Stunde_8,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,StrassenZustand_0,,,
2265,Monat_4,Stunde_11,Wochentag_6,Unfallaktegorie_2,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_1,,
2266,Monat_4,Stunde_16,Wochentag_4,Unfallaktegorie_3,UnfallArt_6,UnfallTyp_4,Lichverhaeltniss_0,PKW_1,Fuss_1,StrassenZustand_0,,
2267,Monat_4,Stunde_13,Wochentag_1,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_0,,
2268,Monat_4,Stunde_11,Wochentag_6,Unfallaktegorie_2,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,GueterKFZ_1,StrassenZustand_1,,
2269,Monat_4,Stunde_10,Wochentag_3,Unfallaktegorie_3,UnfallArt_1,UnfallTyp_5,Lichverhaeltniss_0,Fahrrad_1,PKW_1,Sonstiges_1,StrassenZustand_0,
2270,Monat_4,Stunde_14,Wochentag_3,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_7,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2271,Monat_4,Stunde_10,Wochentag_6,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2272,Monat_4,Stunde_9,Wochentag_6,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,Fahrrad_1,PKW_1,StrassenZustand_1,,
2273,Monat_4,Stunde_14,Wochentag_2,Unfallaktegorie_2,UnfallArt_0,UnfallTyp_6,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
2274,Monat_4,Stunde_9,Wochentag_6,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_3,Lichverhaeltniss_0,PKW_1,StrassenZustand_1,,,
2275,Monat_4,Stunde_9,Wochentag_6,Unfallaktegorie_3,UnfallArt_0,UnfallTyp_2,Lichverhaeltniss_0,Fahrrad_1,Sonstiges_1,StrassenZustand_1,,
2276,Monat_4,Stunde_13,Wochentag_4,Unfallaktegorie_3,UnfallArt_5,UnfallTyp_2,Lichverhaeltniss_0,PKW_1,KraftRad_1,StrassenZustand_0,,
