OBJECTID;CLUSTER_ID
199201.0;1226
205439.0;1226
199377.0;1227
203851.0;1226
201502.0;1226
197602.0;1228
207943.0;1226
202198.0;1229
208442.0;1230
207897.0;1230
206016.0;1231
200052.0;1232
197604.0;1233
200176.0;1233
204751.0;1233
208126.0;1233
204380.0;1234
208130.0;1234
207046.0;1235
199642.0;1235
201026.0;1235
200603.0;1236
202384.0;1237
200714.0;1238
208309.0;1238
208415.0;1239
202949.0;1240
205762.0;1241
197962.0;1242
202968.0;1243
201368.0;1243
199334.0;1243
206981.0;1243
205689.0;1243
203552.0;1243
206123.0;1244
201179.0;1244
199318.0;1244
198172.0;1244
202541.0;1245
202980.0;1246
200514.0;1247
208437.0;1248
203743.0;1249
203901.0;1250
199747.0;1251
199128.0;1252
199389.0;1253
201904.0;1254
204535.0;1255
203865.0;1255
205736.0;1256
205277.0;1257
200559.0;1258
198278.0;1258
205857.0;1258
197320.0;1258
199796.0;1259
200306.0;1260
203212.0;1260
197193.0;1260
205603.0;1260
197351.0;1261
200071.0;1261
207079.0;1262
205256.0;1263
207957.0;1263
199793.0;1263
199640.0;1264
199772.0;1264
199690.0;1265
201249.0;1266
204826.0;1266
201541.0;1267
198869.0;1267
204305.0;1267
203226.0;1267
201950.0;1267
208842.0;1268
197274.0;1268
203187.0;1269
202461.0;1269
201520.0;1269
205861.0;1269
205656.0;1269
200411.0;1269
205876.0;1270
206828.0;1271
207993.0;1271
197925.0;1272
204566.0;1271
204549.0;1273
198839.0;1273
205209.0;1273
205839.0;1273
207971.0;1274
203269.0;1274
206886.0;1275
198718.0;1275
207366.0;1276
199193.0;1276
202637.0;1276
208399.0;1276
202660.0;1277
198396.0;1278
198883.0;1278
198148.0;1279
202382.0;1279
202608.0;1279
207915.0;1279
202350.0;1279
205433.0;1279
205231.0;1279
208086.0;1279
203462.0;1279
205818.0;1280
197746.0;1281
198659.0;1281
199489.0;1281
201636.0;1281
208802.0;1281
201412.0;1282
202424.0;1283
206525.0;1284
198457.0;1285
201586.0;1286
203629.0;1287
199644.0;1287
205755.0;1288
198522.0;1289
197789.0;1289
203776.0;1289
203357.0;1289
208187.0;1290
198017.0;1291
201328.0;1292
206003.0;1293
208773.0;1294
199166.0;1295
200930.0;1295
205959.0;1295
206500.0;1295
197734.0;1296
202951.0;1297
204123.0;1298
203397.0;1298
199852.0;1298
207771.0;1298
206945.0;1298
204530.0;1298
205006.0;1299
200274.0;1300
201119.0;1301
205544.0;1301
207667.0;1301
199537.0;1302
208207.0;1302
206544.0;1302
199095.0;1303
200332.0;1303
202284.0;1303
205206.0;1303
198381.0;1303
204948.0;1303
199962.0;1303
199763.0;1304
205386.0;1305
206900.0;1306
199523.0;1307
200506.0;1308
204799.0;1309
208085.0;1309
208134.0;1309
206551.0;1310
203838.0;1310
205130.0;1311
197062.0;1312
198070.0;1313
204488.0;1313
201944.0;1314
201606.0;1315
202197.0;1316
200074.0;1317
199443.0;1318
203500.0;1318
207469.0;1318
200563.0;1319
207327.0;1320
208384.0;1321
196936.0;1322
207547.0;1323
204251.0;1324
198865.0;1325
202719.0;1326
199395.0;1327
200979.0;1327
205764.0;1328
199200.0;1329
197092.0;1330
204112.0;1330
199221.0;1331
204009.0;1331
204945.0;1332
200612.0;1332
206526.0;1333
202810.0;1334
203990.0;1335
206476.0;1336
198217.0;1337
201875.0;1337
207300.0;1337
202647.0;1338
198970.0;1338
198882.0;1338
200104.0;1339
198317.0;1339
207491.0;1339
204492.0;1340
203962.0;1340
206705.0;1340
206580.0;1340
205875.0;1340
207383.0;1340
203151.0;1341
202277.0;1342
204803.0;1342
205143.0;1342
198146.0;1343
197885.0;1344
208153.0;1344
201495.0;1345
206497.0;1346
198395.0;1347
200690.0;1347
203147.0;1347
207371.0;1347
207743.0;1347
202189.0;1347
200373.0;1348
200480.0;1349
208336.0;1348
197421.0;1350
197850.0;1350
200279.0;1351
207673.0;1351
199361.0;1352
200938.0;1353
201662.0;1354
198829.0;1354
198878.0;1354
203380.0;1354
200470.0;1355
201259.0;1355
202452.0;1356
205925.0;1356
202988.0;1357
204091.0;1357
207387.0;1357
202591.0;1358
207084.0;1358
202034.0;1359
200593.0;1360
198018.0;1358
201197.0;1361
202414.0;1361
206451.0;1362
203530.0;1363
207413.0;1364
205803.0;1365
201101.0;1365
199237.0;1366
197853.0;1367
197749.0;1367
202340.0;1368
203612.0;1368
206714.0;1368
197058.0;1369
203814.0;1370
203457.0;1370
202974.0;1370
198828.0;1371
198686.0;1372
199474.0;1373
200177.0;1374
199954.0;1374
198754.0;1375
198366.0;1376
201505.0;1377
204713.0;1378
198390.0;1379
198566.0;1379
204343.0;1379
202055.0;1380
205400.0;1381
202815.0;1382
208486.0;1383
205108.0;1384
200951.0;1385
200516.0;1386
205124.0;1386
204928.0;1386
202825.0;1386
202057.0;1387
208222.0;1388
207879.0;1389
205950.0;1389
204168.0;1390
197908.0;1391
198634.0;1392
202174.0;1393
198152.0;1393
204596.0;1393
204726.0;1394
206435.0;1394
207438.0;1394
201114.0;1395
205824.0;1395
200671.0;1396
196963.0;1397
198478.0;1397
200772.0;1397
206756.0;1397
207045.0;1397
197700.0;1398
206192.0;1399
197567.0;1400
198521.0;1400
203443.0;1401
205891.0;1402
203076.0;1402
196993.0;1402
199495.0;1402
203230.0;1402
203869.0;1402
200904.0;1403
200692.0;1404
198797.0;1405
115793.0;1406
205617.0;1407
197143.0;1408
198984.0;1408
198316.0;1409
197340.0;1410
203966.0;1410
207924.0;1410
198078.0;1411
204644.0;1412
201723.0;1412
197825.0;1413
197785.0;1414
207384.0;1415
200328.0;1416
114637.0;1417
115137.0;1417
114156.0;1417
115097.0;1417
115331.0;1417
115380.0;1417
115429.0;1417
202927.0;1417
198444.0;1418
197731.0;1419
205800.0;1419
200834.0;1419
200906.0;1419
203723.0;1419
207638.0;1420
208147.0;1421
199719.0;1421
202280.0;1422
204958.0;1422
205399.0;1422
205003.0;1423
202378.0;1424
197438.0;1425
199686.0;1426
197523.0;1427
204702.0;1427
204950.0;1427
198703.0;1428
207720.0;1429
205086.0;1430
207244.0;1431
203501.0;1431
204178.0;1431
207844.0;1431
197586.0;1431
207388.0;1432
203889.0;1433
204126.0;1433
208323.0;1434
207461.0;1435
205293.0;1436
203399.0;1437
202000.0;1438
201657.0;1439
208138.0;1440
197298.0;1441
202138.0;1442
199344.0;1443
201283.0;1443
203455.0;1443
206241.0;1443
200212.0;1444
203874.0;1445
203908.0;1446
204734.0;1447
205546.0;1448
207259.0;1449
200175.0;1450
200688.0;1450
204166.0;1450
204759.0;1451
206965.0;1452
114967.0;1453
201748.0;1454
196916.0;1455
198771.0;1455
206284.0;1455
207871.0;1455
115254.0;1456
197670.0;1457
199529.0;1458
204760.0;1459
200460.0;1460
207251.0;1460
205821.0;1461
204977.0;1462
205765.0;1463
208213.0;1464
204780.0;1465
199716.0;1465
204075.0;1466
207619.0;1467
205923.0;1468
197781.0;1468
196933.0;1468
206355.0;1468
199714.0;1469
201422.0;1470
201061.0;1471
206553.0;1472
204279.0;1473
207073.0;1474
202321.0;1475
197081.0;1476
205337.0;1477
206498.0;1478
206426.0;1479
204908.0;1480
200863.0;1480
202123.0;1481
198221.0;1482
202675.0;1483
198434.0;1484
199734.0;1485
197674.0;1485
200734.0;1486
207373.0;1487
197412.0;1488
203423.0;1489
208105.0;1490
115490.0;1491
114095.0;1492
115268.0;1493
114199.0;1493
114307.0;1494
114226.0;1494
200497.0;1495
208456.0;1495
207798.0;1495
199310.0;1496
207985.0;1497
200544.0;1498
202883.0;1498
203708.0;1499
200003.0;1499
199082.0;1499
198623.0;1499
114784.0;1500
114621.0;1500
205826.0;1501
205056.0;1502
115733.0;1502
200715.0;1503
202681.0;1504
203255.0;1504
205685.0;1504
206258.0;1504
198818.0;1505
202787.0;1506
115714.0;1507
115176.0;1507
199094.0;1508
205100.0;1509
204342.0;1510
114251.0;1511
115388.0;1511
115423.0;1511
114912.0;1512
203127.0;1513
202431.0;1514
198875.0;1515
206824.0;1515
207374.0;1515
205515.0;1516
200007.0;1517
204071.0;1518
200121.0;1518
203033.0;1519
208426.0;1520
202079.0;1521
203300.0;1521
205241.0;1521
205452.0;1521
201456.0;1519
205984.0;1522
198629.0;1523
203565.0;1524
204131.0;1524
203709.0;1525
200036.0;1526
114314.0;1527
114866.0;1527
114992.0;1527
115154.0;1527
208068.0;1528
202242.0;1529
200821.0;1530
202612.0;1531
204031.0;1532
204901.0;1533
205306.0;1534
206434.0;1535
208375.0;1536
203490.0;1537
199956.0;1538
200937.0;1539
207358.0;1539
202729.0;1540
201073.0;1541
201373.0;1541
197777.0;1541
205288.0;1542
203597.0;1543
199102.0;1544
205244.0;1545
202890.0;1546
205670.0;1546
200376.0;1547
201535.0;1547
202124.0;1547
204865.0;1547
208312.0;1547
202115.0;1548
201987.0;1549
205411.0;1550
199254.0;1551
202038.0;1551
204654.0;1551
206514.0;1552
115660.0;1553
113484.0;1554
115533.0;1555
203391.0;1555
113046.0;1556
204893.0;1557
200187.0;1558
198598.0;1559
200503.0;1560
201856.0;1561
206326.0;1561
207030.0;1562
200882.0;1563
202036.0;1563
200838.0;1563
204835.0;1563
206703.0;1564
201691.0;1565
198222.0;1566
199570.0;1567
200749.0;1568
197829.0;1569
201651.0;1569
198903.0;1570
199630.0;1570
114040.0;1571
114060.0;1571
114574.0;1571
115669.0;1571
115234.0;1572
196947.0;1573
207604.0;1574
204552.0;1575
205938.0;1576
201585.0;1577
200022.0;1578
207782.0;1578
197471.0;1579
206360.0;1580
200654.0;1581
205094.0;1582
205946.0;1583
207496.0;1584
202140.0;1585
206216.0;1586
203951.0;1587
201826.0;1588
200389.0;1588
200893.0;1589
207102.0;1589
204253.0;1590
203442.0;1591
207094.0;1591
200620.0;1592
203017.0;1593
204247.0;1594
203920.0;1594
196966.0;1595
207345.0;1596
207937.0;1597
207635.0;1598
198535.0;1599
207731.0;1599
204378.0;1600
205871.0;1601
197854.0;1602
203120.0;1602
203961.0;1603
206610.0;1604
208223.0;1604
200963.0;1605
202141.0;1605
197907.0;1606
196827.0;1606
206812.0;1607
199669.0;1608
205218.0;1609
199258.0;1609
206155.0;1610
206073.0;1610
200429.0;1611
206122.0;1612
202908.0;1613
201367.0;1614
199032.0;1615
200414.0;1616
206268.0;1617
201887.0;1618
207894.0;1618
202296.0;1619
207281.0;1620
205299.0;1621
205797.0;1622
199602.0;1622
198081.0;1623
198348.0;1624
208082.0;1625
199521.0;1626
199857.0;1627
196911.0;1628
198720.0;1629
203689.0;1629
206049.0;1629
203297.0;1629
197937.0;1630
201675.0;1631
200269.0;1631
200862.0;1632
199998.0;1632
206051.0;1632
202072.0;1633
204995.0;1634
198212.0;1635
199821.0;1636
207380.0;1636
198694.0;1637
205146.0;1638
205356.0;1639
206101.0;1639
208205.0;1640
207432.0;1641
203374.0;1642
197769.0;1643
202238.0;1644
197341.0;1645
197692.0;1645
199510.0;1645
200110.0;1645
200777.0;1645
201255.0;1645
202202.0;1645
203048.0;1645
203682.0;1645
202403.0;1646
202816.0;1646
204148.0;1646
206026.0;1646
203179.0;1647
206953.0;1648
202781.0;1648
204628.0;1649
198452.0;1650
205171.0;1651
205593.0;1651
197919.0;1652
202841.0;1652
205804.0;1652
207554.0;1652
197033.0;1653
198498.0;1653
206261.0;1653
206691.0;1654
200665.0;1655
199456.0;1656
204847.0;1657
205663.0;1658
197211.0;1658
207629.0;1658
204143.0;1659
197836.0;1660
203622.0;1661
200488.0;1662
206091.0;1662
201536.0;1663
115699.0;1664
205098.0;1665
205393.0;1666
202394.0;1667
204223.0;1667
198428.0;1668
203113.0;1668
203989.0;1668
205112.0;1669
206738.0;1670
199754.0;1670
200755.0;1670
204927.0;1670
205489.0;1670
204804.0;1671
207525.0;1672
203936.0;1673
206712.0;1673
199233.0;1674
203019.0;1674
204323.0;1674
208812.0;1674
201335.0;1675
203053.0;1676
197510.0;1677
203424.0;1677
200974.0;1678
198218.0;1677
208054.0;1677
202592.0;1679
198837.0;1680
203610.0;1681
207272.0;1682
199043.0;1683
205677.0;1684
198817.0;1685
203586.0;1686
204642.0;1687
114184.0;1688
114304.0;1688
200340.0;1689
197988.0;1690
113746.0;1691
114019.0;1691
201957.0;1692
115637.0;1693
113473.0;1694
196998.0;1695
208015.0;1696
204479.0;1697
201144.0;1698
203052.0;1699
208051.0;1700
207487.0;1700
200916.0;1700
201986.0;1701
204255.0;1702
203481.0;1703
202826.0;1704
203827.0;1704
114323.0;1705
205604.0;1706
197558.0;1707
206620.0;1708
199742.0;1709
206629.0;1710
203387.0;1711
205247.0;1711
207398.0;1711
204443.0;1712
197118.0;1713
197204.0;1713
204169.0;1714
200935.0;1714
196813.0;1715
196920.0;1715
201280.0;1716
201059.0;1716
197949.0;1714
197180.0;1714
206718.0;1717
115552.0;1718
200448.0;1719
205163.0;1720
198447.0;1721
206253.0;1722
203154.0;1723
202673.0;1723
200750.0;1724
204972.0;1725
203243.0;1726
204007.0;1727
198258.0;1728
203765.0;1728
115059.0;1729
203444.0;1730
207705.0;1731
202220.0;1732
202838.0;1733
207234.0;1734
201728.0;1735
203464.0;1736
207802.0;1736
200696.0;1737
201359.0;1737
197823.0;1738
208414.0;1738
201205.0;1739
197976.0;1739
206554.0;1740
208181.0;1740
207117.0;1740
196883.0;1741
199606.0;1742
200557.0;1743
206501.0;1744
199076.0;1745
197982.0;1745
200532.0;1746
198277.0;1747
201206.0;1748
199999.0;1749
208504.0;1749
203599.0;1750
199571.0;1751
200515.0;1751
201082.0;1751
202177.0;1751
202214.0;1751
205771.0;1751
206612.0;1751
204524.0;1727
206937.0;1727
202029.0;1752
203657.0;1752
197324.0;1753
197328.0;1753
197830.0;1753
200891.0;1754
200905.0;1754
203937.0;1753
198814.0;1754
207630.0;1754
201474.0;1755
199959.0;1756
205537.0;1757
201569.0;1757
207095.0;1758
201077.0;1759
204686.0;1760
207789.0;1761
205455.0;1762
207873.0;1763
202656.0;1764
199222.0;1765
198104.0;1766
200358.0;1767
205297.0;1768
202802.0;1768
197094.0;1769
200140.0;1770
205899.0;1770
208481.0;1771
204100.0;1772
201282.0;1773
200501.0;1774
206159.0;1775
203946.0;1775
198717.0;1775
202482.0;1776
201877.0;1777
202339.0;1777
204454.0;1778
202971.0;1779
199883.0;1780
203974.0;1780
197357.0;1781
198549.0;1782
202773.0;1783
199207.0;1783
198379.0;1783
198949.0;1784
208071.0;1785
204618.0;1785
205097.0;1786
197938.0;1786
206533.0;1787
200549.0;1788
114312.0;1789
115080.0;1789
115152.0;1789
115450.0;1789
115620.0;1789
201247.0;1790
208119.0;1791
200222.0;1792
201609.0;1793
202475.0;1793
197574.0;1794
198539.0;1795
206609.0;1796
205364.0;1797
114722.0;1798
114436.0;1799
115242.0;1799
206689.0;1799
114657.0;1800
114495.0;1800
207072.0;1801
199394.0;1801
204124.0;1802
205879.0;1802
208033.0;1803
204658.0;1804
205403.0;1805
205897.0;1806
203497.0;1807
197772.0;1808
201369.0;1809
204462.0;1810
198558.0;1811
208482.0;1812
205547.0;1813
197859.0;1814
204710.0;1814
204294.0;1815
200647.0;1816
198025.0;1817
205475.0;1817
204969.0;1818
207067.0;1819
200504.0;1820
203254.0;1820
203666.0;1820
205454.0;1820
207156.0;1820
204092.0;1821
115794.0;1822
114032.0;1822
206162.0;1822
202881.0;1822
202162.0;1822
114451.0;1822
114382.0;1822
115353.0;1822
115255.0;1822
115246.0;1822
114045.0;1822
206865.0;1823
203668.0;1821
203392.0;1824
204983.0;1824
197659.0;1825
208799.0;1825
201426.0;1826
205005.0;1827
204784.0;1827
197200.0;1828
199784.0;1829
205101.0;1830
200155.0;1831
201100.0;1832
201009.0;1832
204313.0;1832
199069.0;1833
201419.0;1833
201743.0;1833
203467.0;1834
203454.0;1835
206432.0;1835
115762.0;1836
203520.0;1837
201156.0;1838
205728.0;1838
207642.0;1838
208529.0;1839
197954.0;1840
205372.0;1841
203059.0;1842
197810.0;1842
199154.0;1842
199253.0;1842
201346.0;1842
205928.0;1842
206075.0;1842
196928.0;1843
201985.0;1844
197840.0;1845
196924.0;1846
197639.0;1846
197778.0;1846
197783.0;1846
205368.0;1847
205579.0;1848
196982.0;1849
205920.0;1850
197067.0;1851
205394.0;1851
206555.0;1852
206632.0;1852
197931.0;1853
200936.0;1853
201840.0;1853
203350.0;1854
202593.0;1855
206873.0;1856
197339.0;1857
205782.0;1858
200592.0;1858
201295.0;1859
207414.0;1860
197201.0;1861
198650.0;1861
207595.0;1861
206808.0;1862
198112.0;1863
199417.0;1864
204542.0;1865
197476.0;1866
199447.0;1867
202098.0;1868
198046.0;1869
202470.0;1869
206350.0;1869
208532.0;1869
198257.0;1870
203606.0;1871
199723.0;1872
196861.0;1871
202955.0;1871
208159.0;1871
203979.0;1873
205257.0;1874
197302.0;1874
202634.0;1875
199363.0;1875
205831.0;1875
200927.0;1875
204762.0;1876
200156.0;1876
202426.0;1877
202897.0;1878
200290.0;1879
208269.0;1880
198706.0;1881
204386.0;1882
114599.0;1883
114885.0;1883
115095.0;1883
198712.0;1884
202113.0;1885
206813.0;1886
199652.0;1887
201945.0;1888
208496.0;1889
199865.0;1889
198333.0;1890
204220.0;1891
205223.0;1892
197707.0;1892
198989.0;1892
199676.0;1892
202068.0;1892
202105.0;1892
203605.0;1892
204709.0;1892
206361.0;1892
208120.0;1893
208362.0;1894
200291.0;1895
205252.0;1896
204296.0;1896
199172.0;1896
202905.0;1897
197720.0;1898
207776.0;1898
200539.0;1898
205217.0;1899
204860.0;1899
199425.0;1874
208158.0;1900
205655.0;1901
198765.0;1901
203057.0;1902
203344.0;1902
202199.0;1903
207422.0;1903
207753.0;1903
207343.0;1904
206807.0;1904
200397.0;1905
200465.0;1905
203476.0;1905
205258.0;1905
197224.0;1906
205848.0;1907
197581.0;1908
201863.0;1909
201318.0;1910
202829.0;1910
203143.0;1910
197251.0;1911
205082.0;1911
207761.0;1911
208489.0;1911
199294.0;1911
201196.0;1912
207187.0;1913
197554.0;1914
200627.0;1914
203081.0;1914
203677.0;1914
206027.0;1914
206752.0;1914
199957.0;1915
202017.0;1915
202737.0;1915
197203.0;1914
207455.0;1914
198246.0;1916
201508.0;1916
208364.0;1916
199015.0;1916
201350.0;1916
205502.0;1917
202469.0;1918
202427.0;1918
198759.0;1919
199017.0;1919
199104.0;1919
199147.0;1919
201522.0;1919
202142.0;1919
204319.0;1919
206462.0;1919
197564.0;1919
201187.0;1919
202542.0;1919
204051.0;1919
201701.0;1919
202799.0;1920
202962.0;1921
204776.0;1922
202850.0;1923
197222.0;1924
200380.0;1924
203109.0;1925
204069.0;1926
207442.0;1926
198266.0;1927
205945.0;1928
201897.0;1929
200271.0;1930
206324.0;1931
206145.0;1931
201581.0;1932
207306.0;1933
208206.0;1934
204113.0;1935
204538.0;1936
197613.0;1937
208563.0;1938
205264.0;1939
202304.0;1940
205268.0;1941
202859.0;1941
200791.0;1941
114628.0;1942
115374.0;1942
115768.0;1942
199649.0;1941
115613.0;1943
207760.0;1944
200095.0;1944
199976.0;1944
202188.0;1945
200880.0;1945
198039.0;1946
205182.0;1947
207860.0;1948
202091.0;1949
205753.0;1949
206377.0;1949
206513.0;1949
196969.0;1950
198492.0;1950
197416.0;1951
196873.0;1952
199279.0;1952
202373.0;1952
202707.0;1952
205648.0;1952
207747.0;1952
201486.0;1953
197389.0;1954
198852.0;1955
204144.0;1956
202539.0;1956
208077.0;1957
203394.0;1957
199013.0;1958
197177.0;1959
204698.0;1960
203529.0;1961
199810.0;1962
199673.0;1963
199039.0;1964
204820.0;1965
204954.0;1966
202598.0;1967
199867.0;1968
206799.0;1968
206387.0;1969
204120.0;1970
204963.0;1970
206651.0;1970
207722.0;1971
198282.0;1971
206840.0;1972
201921.0;1973
202931.0;1974
198824.0;1975
115028.0;1976
205628.0;1977
198268.0;1978
207649.0;1979
197831.0;1980
199586.0;1980
201548.0;1980
197138.0;1981
198813.0;1982
205023.0;1983
115102.0;1984
208300.0;1985
201624.0;1986
205120.0;1986
207852.0;1986
197527.0;1987
197435.0;1987
200731.0;1987
200210.0;1987
198292.0;1987
202210.0;1987
201341.0;1988
204295.0;1989
206850.0;1989
208027.0;1990
198987.0;1991
196815.0;1992
199831.0;1992
201322.0;1993
199806.0;1993
114530.0;1994
114011.0;1994
207891.0;1995
204767.0;1996
202416.0;1997
197398.0;1998
202571.0;1998
205564.0;1998
202337.0;1998
203805.0;1998
204239.0;1999
200285.0;1999
206648.0;2000
206552.0;2000
207884.0;2001
199320.0;2002
199923.0;2002
202462.0;2002
207463.0;2002
197568.0;2002
201903.0;2002
206794.0;2002
202509.0;2002
203684.0;2003
204004.0;2004
205597.0;2005
198067.0;2006
199134.0;2007
202997.0;2007
203272.0;2008
198480.0;2009
203493.0;2009
203534.0;2010
200371.0;2011
202527.0;2011
203688.0;2011
203115.0;2012
207505.0;2013
198608.0;2014
206274.0;2015
201048.0;2016
203271.0;2017
204772.0;2018
200623.0;2019
207269.0;2020
205451.0;2020
205601.0;2021
202299.0;2022
202179.0;2023
197166.0;2023
208346.0;2024
202706.0;2025
200925.0;2026
206983.0;2027
204510.0;2028
198016.0;2028
198048.0;2028
204298.0;2028
198440.0;2029
205868.0;2030
198387.0;2031
200233.0;2031
204555.0;2032
199091.0;2033
199432.0;2034
202027.0;2035
197325.0;2036
205548.0;2036
198208.0;2037
207858.0;2038
199914.0;2039
202515.0;2040
115186.0;2041
203200.0;2042
200024.0;2043
197468.0;2044
202252.0;2045
198160.0;2045
202519.0;2046
198467.0;2047
208230.0;2048
200577.0;2049
197362.0;2049
198092.0;2050
202191.0;2050
198322.0;2051
200070.0;2052
201821.0;2052
207169.0;2052
197861.0;2053
199350.0;2054
205067.0;2055
203813.0;2056
198307.0;2056
201165.0;2056
207574.0;2056
200940.0;2057
200978.0;2058
206528.0;2059
201069.0;2060
204233.0;2060
207526.0;2060
202430.0;2061
200800.0;2062
206346.0;2063
197004.0;2063
208154.0;2063
203227.0;2064
205367.0;2065
203185.0;2066
201762.0;2066
199730.0;2066
204973.0;2067
204200.0;2068
203361.0;2069
202275.0;2070
203767.0;2071
203447.0;2072
198962.0;2073
200675.0;2074
114281.0;2075
206103.0;2075
114783.0;2075
203064.0;2076
197275.0;2077
200831.0;2077
200869.0;2077
205933.0;2077
206825.0;2078
206710.0;2079
197304.0;2080
202573.0;2081
200084.0;2081
198386.0;2082
200119.0;2082
206202.0;2082
196940.0;2083
206078.0;2084
202286.0;2085
201420.0;2086
197883.0;2087
198201.0;2087
200704.0;2087
201211.0;2087
205077.0;2087
207262.0;2088
198145.0;2089
200860.0;2090
208543.0;2091
202872.0;2092
207660.0;2093
203719.0;2094
203643.0;2094
202671.0;2094
197878.0;2094
207590.0;2095
205733.0;2096
206853.0;2096
207038.0;2097
205907.0;2098
202879.0;2099
199971.0;2100
204806.0;2100
203281.0;2101
204650.0;2101
207883.0;2102
205340.0;2102
206382.0;2103
207018.0;2104
204999.0;2105
206227.0;2106
206550.0;2107
208032.0;2108
200338.0;2109
197680.0;2110
197199.0;2111
206972.0;2112
200317.0;2113
201356.0;2114
197146.0;2115
203484.0;2116
203055.0;2116
205721.0;2116
198036.0;2117
197880.0;2118
201976.0;2119
199026.0;2120
202343.0;2121
202666.0;2122
200216.0;2122
199086.0;2122
198619.0;2122
202529.0;2123
202783.0;2123
203521.0;2123
205810.0;2123
207134.0;2123
200642.0;2124
197174.0;2124
197816.0;2125
200351.0;2126
205357.0;2126
206094.0;2126
202246.0;2127
204823.0;2128
202959.0;2128
204850.0;2129
205126.0;2130
204605.0;2130
205084.0;2131
199375.0;2132
197231.0;2133
198509.0;2134
199335.0;2134
204439.0;2134
200832.0;2135
199324.0;2136
201096.0;2136
205029.0;2137
203532.0;2138
206135.0;2139
208117.0;2140
204807.0;2141
203661.0;2142
207044.0;2142
206321.0;2143
206688.0;2143
197695.0;2144
115470.0;2145
198569.0;2146
203557.0;2146
208388.0;2147
196948.0;2148
203121.0;2149
199012.0;2150
199007.0;2151
207382.0;2152
203192.0;2153
200004.0;2154
208373.0;2155
206993.0;2156
199473.0;2157
202318.0;2158
197110.0;2159
197827.0;2159
207215.0;2160
203047.0;2161
206289.0;2161
208092.0;2162
197977.0;2163
207261.0;2164
199461.0;2164
207586.0;2165
203211.0;2166
200895.0;2167
200471.0;2168
199533.0;2169
201112.0;2170
204445.0;2170
198231.0;2170
198370.0;2171
199288.0;2172
206151.0;2172
115424.0;2173
198904.0;2174
203217.0;2174
204466.0;2174
204565.0;2175
205921.0;2175
202502.0;2176
205421.0;2177
207479.0;2178
198908.0;2179
198216.0;2180
197465.0;2181
207003.0;2182
207111.0;2183
206768.0;2184
199868.0;2185
204876.0;2186
205599.0;2186
205955.0;2186
207726.0;2186
199037.0;2187
198084.0;2188
199905.0;2188
201711.0;2188
199525.0;2189
201140.0;2189
202694.0;2189
203193.0;2189
205072.0;2189
207026.0;2189
207739.0;2189
199112.0;2190
202639.0;2191
197337.0;2192
198928.0;2192
204666.0;2192
200870.0;2193
198251.0;2193
200995.0;2194
201349.0;2195
208583.0;2195
196819.0;2196
197860.0;2197
205873.0;2197
208325.0;2197
207171.0;2198
205064.0;2199
203093.0;2200
201850.0;2201
199577.0;2201
206797.0;2202
202518.0;2203
201916.0;2203
205275.0;2204
206392.0;2204
200297.0;2205
203460.0;2205
204591.0;2205
197756.0;2206
204498.0;2206
197330.0;2207
203828.0;2208
197488.0;2208
197600.0;2209
201164.0;2210
201590.0;2211
200657.0;2212
202165.0;2212
206704.0;2212
208099.0;2212
208510.0;2212
202699.0;2213
204444.0;2214
198533.0;2215
197450.0;2216
201032.0;2216
197350.0;2216
197424.0;2216
197848.0;2216
199108.0;2216
197540.0;2217
206884.0;2218
201487.0;2219
204737.0;2220
202206.0;2221
208122.0;2221
199544.0;2222
200232.0;2223
202212.0;2223
202917.0;2224
207466.0;2225
199439.0;2226
207900.0;2227
204556.0;2228
198290.0;2229
200919.0;2230
207363.0;2226
205783.0;2231
207887.0;2232
207788.0;2233
115549.0;2234
208184.0;2235
197404.0;2235
201423.0;2235
202370.0;2235
203407.0;2235
206254.0;2235
208095.0;2236
196879.0;2237
200886.0;2237
202846.0;2237
207229.0;2237
207804.0;2237
205294.0;2238
198261.0;2239
205323.0;2237
200415.0;2240
202326.0;2240
198302.0;2241
200086.0;2241
201736.0;2241
203608.0;2242
206985.0;2243
204191.0;2244
201137.0;2245
203248.0;2245
203978.0;2245
207578.0;2245
207626.0;2245
207886.0;2245
203715.0;2246
202554.0;2246
199129.0;2246
206804.0;2246
204256.0;2246
197111.0;2247
198611.0;2247
202724.0;2247
204599.0;2247
204887.0;2247
202586.0;2248
203128.0;2249
200858.0;2250
203479.0;2250
205725.0;2251
201321.0;2252
205573.0;2253
206597.0;2254
206560.0;2255
207435.0;2256
197622.0;2257
207329.0;2258
196893.0;2259
197246.0;2259
200830.0;2259
204271.0;2259
206567.0;2259
205995.0;2260
205283.0;2261
202128.0;2262
202269.0;2262
197401.0;2263
197546.0;2263
200527.0;2263
205880.0;2263
206088.0;2264
203458.0;2265
200091.0;2266
199136.0;2267
199458.0;2267
201340.0;2268
205362.0;2268
208050.0;2269
207840.0;2269
206006.0;2269
201263.0;2269
203494.0;2270
199240.0;2270
199482.0;2271
202208.0;2211
204585.0;2272
197319.0;2273
208498.0;2274
200933.0;2273
202738.0;2275
207258.0;2276
114155.0;2277
115185.0;2277
115509.0;2277
115643.0;2277
204186.0;2278
201836.0;2279
201910.0;2280
205558.0;2280
205860.0;2281
207359.0;2282
201186.0;1286
197487.0;1286
207008.0;1286
207644.0;2283
200669.0;2284
205774.0;2285
199750.0;2286
204849.0;2287
200475.0;2288
203690.0;2289
201277.0;2289
