,X,Y,OBJECTID_1,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY
198082,13.592182631430322,52.546441814321106,200083,200083,11,0,10,10,2018,5,15,4,2,6,4,0,0,1,1,0,0,0,0,811316.0313,5831730.984
198083,13.320269481412295,52.47680729731746,200084,200084,11,0,4,4,2018,5,17,4,3,5,2,0,1,1,0,0,0,0,0,793355.7152,5822851.2195
198084,13.458902915593741,52.440325823486795,200085,200085,11,0,8,8,2018,5,15,4,3,5,2,0,0,1,0,0,0,0,0,803015.0920000001,5819369.315
198085,13.339990859801269,52.51873635802472,200086,200086,11,0,1,1,2018,5,6,1,3,5,3,0,1,1,0,0,0,0,0,794413.5852,5827591.9946
198086,13.426284322262733,52.543029751712105,200087,200087,11,0,3,3,2018,5,8,4,3,5,2,0,1,1,0,0,0,0,0,800098.6161,5830648.0064
198087,13.359315362497686,52.57446898789772,200088,200088,11,0,12,12,2018,5,7,3,3,3,6,0,0,1,0,1,0,0,0,795348.9731,5833865.7175
198088,13.263372708395595,52.48259636311386,200089,200089,11,0,4,4,2018,5,15,1,3,5,2,0,1,1,0,0,0,0,0,789456.1128,5823264.8458
198089,13.255997493200596,52.51999211632648,200090,200090,11,0,4,4,2018,5,2,1,3,1,5,2,0,1,0,0,0,0,0,788710.2081,5827391.9186
198090,13.351305180330625,52.5083915239742,200091,200091,11,0,1,1,2018,5,17,3,3,5,3,0,1,0,0,0,0,0,0,795250.1594,5826488.4363
198091,13.441720401674841,52.532149398954495,200092,200092,11,0,3,3,2018,5,15,1,3,5,2,0,1,1,0,0,0,0,0,801219.1864,5829503.0866
198092,13.519180628437947,52.5187715328865,200093,200093,11,0,10,10,2018,5,16,4,2,2,6,0,0,0,0,1,0,1,0,806562.6676,5828342.761
198093,13.58083774213017,52.55273226762909,200094,200094,11,0,10,10,2018,5,12,3,3,6,7,0,1,0,1,0,0,0,0,810502.8915,5832381.1557
198094,13.285818239561758,52.595139064321486,200095,200095,11,0,12,12,2018,5,14,1,2,5,2,0,1,1,0,0,0,0,0,790235.1540000001,5835864.487000001
198095,13.378196159427528,52.507816774313824,200096,200096,11,0,1,1,2018,5,8,4,3,0,6,0,0,1,0,0,0,1,0,797077.7595,5826535.0009
198096,13.533557137785895,52.416926621203004,200097,200097,11,0,9,9,2018,5,17,3,3,3,6,0,1,1,0,0,0,0,0,808249.1236,5817084.7755
198097,13.433092237881105,52.45234038956312,200098,200098,11,0,8,8,2018,5,16,4,3,5,2,0,1,1,0,0,0,0,0,801179.8979999999,5820596.6233
198098,13.330244626753759,52.466812009131324,200099,200099,11,0,7,7,2018,5,15,3,3,6,7,0,0,1,1,0,0,0,0,794099.4312,5821780.8568
198099,13.344916947731516,52.54653936212269,200100,200100,11,0,1,1,2018,5,23,7,3,5,2,2,1,1,0,0,0,0,0,794561.2321,5830702.4149
198100,13.339944535478681,52.450810477898855,200101,200101,11,0,6,6,2018,5,19,3,3,6,4,0,1,0,1,0,0,0,0,794864.9256,5820041.8829
198101,13.280069046896212,52.4223787639429,200102,200102,11,0,6,6,2018,5,12,7,3,0,2,0,1,1,0,0,0,0,0,790986.3057,5816638.7002
198102,13.46637994584307,52.50868536023128,200103,200103,11,0,2,2,2018,5,15,4,3,0,1,0,1,0,0,0,0,0,0,803052.2703,5826998.5173
198103,13.396573690490778,52.49129294132124,200104,200104,11,0,2,2,2018,5,22,3,3,5,3,2,1,1,0,0,0,0,0,798436.1385,5824774.2937
198104,13.378359257550509,52.52237743568306,200105,200105,11,0,1,1,2018,5,18,7,3,3,6,0,1,1,0,0,0,0,0,796990.4931,5828154.063999999
198105,13.416302557235957,52.5107889833555,200106,200106,11,0,1,1,2018,5,1,4,3,0,1,2,0,0,0,1,0,0,1,799641.8578,5827023.0321
198106,13.425085551058785,52.52799426151927,200107,200107,11,0,3,3,2018,5,20,3,3,1,5,0,0,1,0,1,0,0,0,800120.0311,5828971.8731
198107,13.247285988206375,52.53807790684697,200108,200108,11,0,5,5,2018,5,18,7,3,2,6,0,0,1,0,0,0,0,0,788001.0455,5829367.3673
198108,13.481520600799255,52.617836213355176,200109,200109,11,0,3,3,2018,5,16,4,2,3,6,0,1,0,0,0,0,1,0,803324.0578,5839193.779
198109,13.376741689066169,52.49146367486121,200110,200110,11,0,2,2,2018,5,17,7,3,5,2,0,1,1,0,0,0,0,0,797089.4859,5824711.3932
198110,13.383414914884105,52.4717260211168,200111,200111,11,0,7,7,2018,5,19,3,3,5,2,0,1,1,0,0,0,0,0,797675.6114,5822545.1071
198111,13.488193575088902,52.413337692017755,200112,200112,11,0,8,8,2018,5,16,7,3,5,3,0,1,1,0,0,0,0,0,805191.1713,5816493.1548
198112,13.583625766022351,52.45537459594684,200113,200113,11,0,9,9,2018,5,16,4,3,5,3,0,1,0,0,0,0,0,0,811380.0187,5821572.8461
198113,13.414922157461332,52.527504373054626,200114,200114,11,0,1,1,2018,5,16,4,3,2,6,0,0,1,0,0,0,1,0,799434.4177,5828875.1584
198114,13.178187750825037,52.54870150616961,200115,200115,11,0,5,5,2018,5,18,3,3,5,2,0,1,0,0,0,0,1,0,783249.3202,5830274.4261
198115,13.686254538563352,52.44236183500102,200116,200116,11,0,9,9,2018,5,15,7,3,5,2,0,1,1,0,0,0,0,0,818441.9236,5820574.5697
198116,13.300411144078515,52.56711786511729,200117,200117,11,0,12,12,2018,5,16,4,3,2,7,0,0,1,0,0,0,0,0,791408.9114,5832808.784
198117,13.360344646760332,52.53724432380446,200118,200118,11,0,1,1,2018,5,14,4,3,5,2,0,1,1,0,0,0,0,0,795669.1504,5829732.4455
198118,13.320200872582474,52.4788067883375,200119,200119,11,0,4,4,2018,5,18,3,3,5,2,0,1,1,0,0,0,0,0,793337.7428,5823073.1842
198119,13.442662322081162,52.55111101870643,200120,200120,11,0,3,3,2018,5,14,7,3,5,2,0,1,1,0,0,0,0,0,801153.0515,5831614.529
198120,13.389656985298247,52.58616667781503,200121,200121,11,0,3,3,2018,5,18,3,3,5,2,0,1,0,0,0,0,1,0,797324.3361,5835290.7156
198121,13.363107514231329,52.4941272961028,200122,200122,11,0,7,7,2018,5,12,7,3,5,2,0,1,1,0,0,0,0,0,796146.5556,5824951.3771
198122,13.38351993602564,52.55469474947386,200123,200123,11,0,1,1,2018,5,14,4,3,3,6,0,1,0,0,0,0,0,0,797121.8072,5831767.3464
198123,13.452420405703881,52.51247840808227,200124,200124,11,0,2,2,2018,5,18,3,3,5,3,0,1,1,0,0,0,0,0,802079.5390000001,5827361.5156
198124,13.34580810793442,52.53009257642154,200125,200125,11,0,1,1,2018,5,13,7,3,2,7,0,0,1,0,0,0,0,0,794731.8889,5828878.0033
198125,13.384420020092545,52.555996325257254,200126,200126,11,0,1,1,2018,5,14,4,3,5,3,0,0,1,0,0,0,0,0,797173.9787,5831915.7258
198126,13.29155439677419,52.63388230946326,200127,200127,11,0,12,12,2018,5,17,3,3,1,5,0,0,1,0,1,0,0,0,790366.6397,5840194.0189
198127,13.305230398066984,52.54783795302969,200128,200128,11,0,4,4,2018,5,18,7,3,3,6,0,0,1,0,0,0,0,0,791863.4076,5830685.2971
198128,13.364342117435337,52.49752233589785,200129,200129,11,0,7,7,2018,5,14,4,3,5,3,0,0,1,0,1,0,0,0,796207.4653,5825333.8012
198129,13.430560075741374,52.49941484862116,200130,200130,11,0,2,2,2018,5,2,4,1,0,7,2,0,0,1,0,0,1,0,800686.4324,5825818.1882
198130,13.380318280165913,52.51875925292778,200131,200131,11,0,1,1,2018,5,17,3,3,5,3,0,1,1,0,0,0,0,0,797147.7552,5827759.9817
198131,13.449994631043275,52.507514987190646,200132,200132,11,0,2,2,2018,5,16,7,3,6,4,0,0,1,1,0,0,0,0,801949.1109,5826799.6938
198132,13.546520239662476,52.437335189353625,200133,200133,11,0,9,9,2018,5,10,3,3,6,7,0,0,1,1,0,0,0,0,808987.0904,5819408.4356
198133,13.434456370962556,52.49143002277315,200134,200134,11,0,8,8,2018,5,23,3,3,4,1,2,1,0,0,0,0,0,0,801005.3224,5824946.9613
198134,13.197269604190184,52.48097973925781,200135,200135,11,0,4,4,2018,5,20,3,2,0,1,1,1,0,0,0,0,0,0,784980.6851,5822821.9679
198135,13.47287302710717,52.61700507207753,200136,200136,11,0,3,3,2018,5,15,7,3,5,3,0,0,1,0,0,0,0,0,802744.8176,5839065.0047
198136,13.397897667980704,52.527613681340505,200137,200137,11,0,1,1,2018,5,20,3,3,2,6,2,1,1,0,0,0,0,0,798279.6122,5828816.7283
198137,13.481971908109767,52.61027370408875,200138,200138,11,0,3,3,2018,5,12,3,3,5,2,0,0,0,0,1,0,1,0,803406.9377,5838355.1465
198138,13.399866015108778,52.54205649475808,200139,200139,11,0,1,1,2018,5,18,7,2,3,5,0,0,1,0,0,0,1,0,798315.0054,5830430.1573
198139,13.329439091268828,52.481520265940134,200140,200140,11,0,4,4,2018,5,18,3,3,5,2,0,1,1,0,0,0,0,0,793946.5903,5823412.3925
198140,13.409609094171307,52.523965751483786,200141,200141,11,0,1,1,2018,5,10,3,3,5,2,0,1,1,0,0,0,0,0,799098.3247,5828459.795
198141,13.447536677830865,52.437012183118725,200142,200142,11,0,8,8,2018,5,16,7,3,0,2,0,0,1,0,0,0,1,0,802265.7814,5818953.3583
198142,13.568943151249757,52.4534327437765,200143,200143,11,0,9,9,2018,5,20,7,2,0,1,1,1,0,0,0,0,0,0,810396.8045,5821293.7621
198143,13.403434225825226,52.52318077769541,200144,200144,11,0,1,1,2018,5,17,3,3,6,4,0,0,1,1,0,0,0,0,798685.038,5828346.9463
198144,13.231556141730024,52.50998646775718,200145,200145,11,0,4,4,2018,5,10,3,3,2,2,0,0,1,0,0,0,1,0,787118.2867,5826182.1664
198145,13.401209424954919,52.51118886421092,200146,200146,11,0,1,1,2018,5,14,7,2,3,1,0,0,1,0,1,0,0,0,798615.6140000001,5827004.862000001
198146,13.370810894779432,52.43318827791543,200147,200147,11,0,7,7,2018,5,17,3,3,1,5,0,0,0,0,1,1,0,0,797079.6839,5818209.7825
198147,13.199385425043518,52.566682134882726,200148,200148,11,0,5,5,2018,5,10,3,3,1,5,0,1,1,0,0,0,0,0,784569.1757,5832356.5832
198148,13.253817047545734,52.53502458021402,200149,200149,11,0,5,5,2018,5,14,7,3,9,1,0,0,1,0,0,0,0,0,788463.73,5829054.0942
198149,13.446124863072448,52.558599433629325,200150,200150,11,0,3,3,2018,5,16,3,3,6,4,0,0,0,1,1,0,0,0,801336.2612,5832461.3109
198150,13.182976031800857,52.54798533657411,200151,200151,11,0,5,5,2018,5,16,3,3,5,2,0,1,0,0,0,0,1,0,783578.4006,5830213.6473
198151,13.200436042497534,52.545593495427596,200152,200152,11,0,5,5,2018,5,10,3,3,1,5,0,1,1,0,0,0,0,0,784777.0229999999,5830016.6185
198152,13.409873612089855,52.529025034450385,200153,200153,11,0,1,1,2018,5,15,7,2,5,3,0,1,1,0,0,0,0,0,799081.8404,5829023.2169
198153,13.378755062451225,52.56132869549794,200154,200154,11,0,1,1,2018,5,16,3,2,6,4,0,0,1,1,0,0,0,0,796754.1725,5832485.0642
198154,13.372504734722964,52.56159496371621,200155,200155,11,0,12,12,2018,5,15,3,3,5,3,0,1,1,0,0,0,0,0,796328.998,5832488.9369
198155,13.369780035770075,52.542872954716,200156,200156,11,0,1,1,2018,5,7,3,3,2,2,0,0,0,0,1,1,0,0,796270.68,5830396.806
198156,13.424095575276361,52.55284971598203,200157,200157,11,0,3,3,2018,5,17,7,3,5,3,0,0,1,0,0,0,0,0,799883.26,5831730.3512
198157,13.421335647991295,52.41128163476533,200158,200158,11,0,8,8,2018,5,11,7,3,7,7,0,1,0,0,0,0,0,0,800661.2593,5815984.107000001
198158,13.562462278988676,52.43727808153908,200159,200159,11,0,9,9,2018,5,7,3,3,5,2,0,1,1,0,0,0,0,0,810070.343,5819470.4651
198159,13.290290360269921,52.51903301019232,200160,200160,11,0,4,4,2018,5,23,7,3,6,4,2,0,1,1,0,0,0,0,791041.7209999999,5827423.1826
198160,13.452230861178954,52.51250957077263,200161,200161,11,0,2,2,2018,5,15,3,2,6,4,0,1,0,1,0,0,0,0,802066.4719,5827364.185
198161,13.416097095462488,52.480535493216934,200162,200162,11,0,8,8,2018,5,21,7,2,3,6,2,1,0,0,0,0,0,0,799833.9366,5823659.6067
198162,13.455071656602525,52.51370762800596,200163,200163,11,0,2,2,2018,5,7,3,3,5,2,0,1,1,0,0,0,0,0,802250.8754,5827509.2488
198163,13.328204940815725,52.56429089232397,200164,200164,11,0,12,12,2018,5,12,7,3,5,7,0,0,1,0,1,0,0,0,793310.2519,5832607.3346
198164,13.507188149039354,52.46528252197544,200165,200165,11,0,9,9,2018,5,14,3,3,6,4,0,0,1,1,0,0,0,0,806121.3335,5822346.9047
198165,13.524743831212113,52.42318653337072,200166,200166,11,0,9,9,2018,5,7,3,3,5,2,0,0,1,0,1,0,0,0,807606.5691,5817742.9158
198166,13.416861750415478,52.41825878292099,200167,200167,11,0,8,8,2018,5,8,7,2,5,3,0,0,1,0,0,0,0,0,800309.7109999999,5816740.967
198167,13.358690401859596,52.55372893686291,200168,200168,11,0,1,1,2018,5,13,3,3,2,6,0,0,1,0,0,0,0,0,795446.1707,5831557.9126
198168,13.316129603510287,52.529112418942134,200169,200169,11,0,1,1,2018,5,7,3,3,6,4,0,0,1,1,0,0,0,0,792726.6205,5828648.1325
198169,13.387985163960636,52.54868729155304,200170,200170,11,0,1,1,2018,5,13,3,2,3,6,0,0,1,0,0,0,1,0,797464.9901,5831118.0489
198170,13.378556362296877,52.528248649278964,200171,200171,11,0,1,1,2018,5,6,3,3,5,3,0,1,1,0,0,0,0,0,796964.2009,5828807.4512
198171,13.427845372342654,52.51816396025215,200172,200172,11,0,2,2,2018,5,10,3,3,5,2,0,1,1,0,0,0,0,0,800374.2547,5827890.765
198172,13.459058427444134,52.440342962867994,200173,200173,11,0,8,8,2018,5,9,7,3,5,3,0,1,1,0,0,0,0,0,803025.5369,5819371.8729
198173,13.376088451259545,52.454878996815545,200174,200174,11,0,7,7,2018,5,11,3,2,2,6,0,0,1,0,0,0,0,0,797291.9543,5820642.3909
198174,13.406643716790875,52.3985013039853,200175,200175,11,0,7,7,2018,5,4,3,2,5,2,1,1,0,0,0,0,1,0,799749.4151,5814502.5408
198175,13.421240438249265,52.50975028942784,200176,200176,11,0,1,1,2018,5,10,7,3,2,2,0,0,0,0,1,0,1,0,799983.798,5826928.117000001
198176,13.405656887806852,52.48910200207449,200177,200177,11,0,2,2,2018,5,9,3,3,0,2,0,1,0,0,0,1,0,0,799067.2669,5824568.4018
198177,13.569669771533642,52.441902762659474,200178,200178,11,0,9,9,2018,5,10,7,3,2,6,0,0,1,0,1,0,0,0,810527.3399,5820015.4447
198178,13.348377904992946,52.50690357200654,200179,200179,11,0,1,1,2018,4,23,2,3,8,1,2,0,1,0,0,0,0,0,795061.6116,5826311.0697
198179,13.428996646024276,52.51551902174807,200180,200180,11,0,2,2,2018,5,9,3,3,5,3,0,0,1,0,0,0,0,0,800470.3825,5827601.5873
198180,13.566313981839135,52.55386414026345,200181,200181,11,0,10,10,2018,5,11,7,2,5,3,0,1,1,0,0,0,0,0,809510.9975,5832444.4659
198181,13.446704547721927,52.50260753622565,200182,200182,11,0,2,2,2018,4,20,2,2,5,2,1,1,1,0,0,0,0,0,801759.6367,5826240.4804
198182,13.350331756905586,52.524476299856154,200183,200183,11,0,1,1,2018,5,9,3,3,5,3,0,1,1,0,0,0,0,0,795076.2176,5828272.2623
198183,13.317434590615113,52.493451550039175,200184,200184,11,0,4,4,2018,4,10,2,3,1,5,0,1,1,0,0,0,0,0,793052.5287,5824689.7088
198184,13.391853985107153,52.509568408865775,200185,200185,11,0,1,1,2018,5,9,3,3,5,3,0,0,1,0,0,0,0,0,797992.1609,5826786.0479999995
198185,13.348099809937198,52.502332342357775,200186,200186,11,0,7,7,2018,5,11,7,3,2,6,0,0,1,0,0,0,0,0,795073.4019,5825801.842999999
198186,13.366523594356131,52.41757356894679,200187,200187,11,0,7,7,2018,5,8,3,3,6,2,0,0,1,1,0,0,0,0,796893.4585,5816456.6028
198187,13.499794666603039,52.5456800455401,200188,200188,11,0,11,11,2018,5,8,3,3,1,5,0,0,1,0,0,0,1,0,805061.5019,5831251.2071
198188,13.163032401227436,52.54900084508506,200189,200189,11,0,5,5,2018,5,12,7,3,1,5,0,1,1,0,0,0,0,0,782220.4534,5830248.2507
198189,13.496503036382766,52.53399598357463,200190,200190,11,0,11,11,2018,4,10,2,3,5,3,0,1,1,0,0,0,0,0,804919.5305,5829938.6682
198190,13.427847989135067,52.5503407796844,200191,200191,11,0,3,3,2018,5,8,3,3,5,3,0,1,0,0,0,0,1,0,800154.6246,5831467.1137
198191,13.346433226676,52.49721907038954,200192,200192,11,0,7,7,2018,4,10,2,3,1,5,0,1,1,0,0,0,0,0,794994.6299,5825226.6885
198192,13.439628581110988,52.50059837258768,200193,200193,11,0,2,2,2018,5,8,3,3,2,6,0,1,0,0,0,0,0,0,801293.4573,5825987.583
198193,13.337998437823586,52.4511217629834,200194,200194,11,0,6,6,2018,5,12,7,3,3,6,0,0,1,0,1,0,0,0,794730.688,5820068.532000001
198194,13.579422064616034,52.443573324467856,200195,200195,11,0,9,9,2018,5,8,3,2,6,4,0,0,0,1,0,0,1,0,811177.8944,5820243.1215
198195,13.242677041504011,52.433671044068575,200196,200196,11,0,6,6,2018,5,12,7,3,5,3,0,0,1,0,0,0,0,0,788371.558,5817743.815
198196,13.619893075288957,52.53915530877997,200197,200197,11,0,10,10,2018,4,8,2,3,6,4,0,0,1,1,0,0,0,0,813245.4791,5831041.2484
198197,13.207700613995641,52.52861525204439,200198,200198,11,0,5,5,2018,5,8,3,3,2,6,0,0,1,0,0,0,0,0,785379.5153,5828158.1303
198198,13.405426098932251,52.53433194033777,200199,200199,11,0,1,1,2018,5,4,7,2,0,1,2,1,0,0,0,0,0,0,798744.2935,5829594.6217
198199,13.516949869042357,52.46178598278694,200200,200200,11,0,9,9,2018,5,11,3,3,6,4,0,0,1,1,0,0,0,0,806808.324,5821999.757999999
198200,13.291681889272585,52.63329308555268,200201,200201,11,0,12,12,2018,5,16,6,3,6,2,0,0,1,1,0,0,0,0,790379.1678,5840129.0394
198201,13.398118659828825,52.49825659590914,200202,200202,11,0,2,2,2018,4,22,2,3,3,6,2,0,1,0,1,0,1,0,798493.7313,5825554.6789
198202,13.198203680507454,52.53303258482243,200203,200203,11,0,5,5,2018,4,0,2,3,6,2,2,0,1,1,0,0,0,0,784707.0981,5828611.59
198203,13.278045475836075,52.51838282912082,200204,200204,11,0,4,4,2018,5,9,3,3,5,7,0,0,1,0,0,0,1,0,790215.7536,5827301.5569
198204,13.146638503923436,52.41399770572569,200205,200205,11,0,6,6,2018,5,20,6,3,1,5,0,1,1,0,0,0,0,0,781972.5105,5815177.6936
198205,13.442386052402055,52.465776819140856,200206,200206,11,0,8,8,2018,4,14,2,3,5,2,0,0,1,0,0,0,0,0,801718.9878,5822128.8507
198206,13.441928985992249,52.47377630029617,200207,200207,11,0,8,8,2018,5,11,3,3,1,7,0,0,1,0,0,0,1,0,801633.1877,5823016.0445
198207,13.476769104936016,52.53696076396595,200208,200208,11,0,11,11,2018,5,21,6,3,0,3,1,1,0,0,0,0,0,0,803561.5561,5830184.8869
198208,13.196575478665107,52.56291294591645,200209,200209,11,0,5,5,2018,5,19,6,3,5,3,1,1,0,0,0,0,0,0,784403.2607,5831926.524
198209,13.297962007830586,52.57819891988239,200210,200210,11,0,12,12,2018,4,19,2,2,5,2,0,1,0,0,0,1,0,0,791169.5225,5834030.5605
198210,13.3915727764906,52.42275307508203,200211,200211,11,0,7,7,2018,5,12,3,3,1,5,0,1,1,0,0,0,0,0,798560.7372,5817135.5968
198211,13.411086575776984,52.39416805334761,200212,200212,11,0,7,7,2018,5,7,6,3,5,2,0,1,1,0,0,0,0,0,800080.9093,5814039.3689
198212,13.271683574654586,52.54124100467735,200213,200213,11,0,5,5,2018,4,19,2,3,1,5,0,0,0,0,1,0,1,0,789633.76,5829816.71
198213,13.36834630661033,52.525812023822574,200214,200214,11,0,1,1,2018,5,15,6,3,5,7,0,1,1,0,0,0,0,0,796288.5,5828494.6127
198214,13.298061480976946,52.47348832639752,200215,200215,11,0,4,4,2018,4,20,2,2,6,4,0,0,1,1,0,0,0,0,791870.4670000001,5822392.2374
198215,13.304441527228875,52.48825948294183,200216,200216,11,0,4,4,2018,5,12,3,3,5,2,0,0,1,0,1,0,0,0,792205.493,5824059.892999999
198216,13.527297120829008,52.56838723022996,200217,200217,11,0,11,11,2018,5,17,6,3,5,3,0,1,1,0,0,0,0,0,806766.3471,5833891.7206
198217,13.27205055980435,52.453562801345136,200218,200218,11,0,6,6,2018,4,18,2,3,5,2,0,1,1,0,0,0,0,0,790236.1716,5820072.5673
198218,13.282076553384126,52.583301506032115,200219,200219,11,0,12,12,2018,5,12,3,3,5,3,0,0,1,0,0,0,0,0,790060.1461,5834533.6424
198219,13.563950973365722,52.55647051772421,200220,200220,11,0,10,10,2018,5,17,6,3,5,3,0,0,1,0,0,0,0,0,809332.5596,5832723.9939
198220,13.660045945807388,52.41325410743208,200221,200221,11,0,9,9,2018,4,17,2,2,5,2,0,1,1,0,0,0,0,0,816871.002,5817224.302
198221,13.356415385164874,52.56895806000758,200222,200222,11,0,12,12,2018,4,17,2,2,5,2,0,1,1,0,0,0,0,0,795189.6517,5833241.2961
198222,13.418274813832127,52.55422784358522,200223,200223,11,0,3,3,2018,5,12,3,3,5,3,0,1,1,0,0,0,0,0,799479.5134,5831859.319
198223,13.18294897364618,52.512695662980775,200224,200224,11,0,5,5,2018,5,16,6,3,2,2,0,0,1,0,0,0,0,0,783804.2640000001,5826290.8914
198224,13.317465095605511,52.50121892630146,200225,200225,11,0,4,4,2018,4,17,2,3,3,6,0,0,1,0,0,0,1,0,793002.8890000001,5825553.1796
198225,13.428596706178322,52.583079662278024,200226,200226,11,0,3,3,2018,4,17,2,2,0,2,0,1,1,0,0,0,0,0,799981.5696,5835109.0487
198226,13.52225266997857,52.40242552591421,200227,200227,11,0,9,9,2018,5,13,3,3,5,3,0,1,1,0,0,0,0,0,807581.9205,5815424.8873
198227,13.298824344689288,52.52383695734578,200228,200228,11,0,4,4,2018,5,16,6,2,6,4,0,0,1,1,0,0,0,0,791588.5079999999,5827991.63
198228,13.424558733162119,52.54695640333835,200229,200229,11,0,3,3,2018,5,16,6,3,6,4,0,0,1,1,0,0,0,0,799954.8755,5831077.2567
198229,13.38759181505392,52.52431623650341,200230,200230,11,0,1,1,2018,4,17,2,3,3,6,0,1,0,0,0,0,0,0,797603.3105,5828407.6314
198230,13.596747290290851,52.53645597667453,200231,200231,11,0,10,10,2018,5,13,3,3,5,3,0,1,1,0,0,0,0,0,811696.1391,5830640.8914
198231,13.302342212020571,52.51884545417518,200232,200232,11,0,4,4,2018,5,14,6,3,5,2,0,0,1,0,1,0,0,0,791860.1312,5827451.0523
198232,13.313396618497205,52.42315605021347,200233,200233,11,0,6,6,2018,4,16,2,3,2,2,0,1,1,0,0,0,0,0,793245.8651,5816859.9493
198233,13.315310466633607,52.44582889622478,200234,200234,11,0,6,6,2018,5,14,3,3,2,6,0,0,1,0,0,0,0,0,793225.1795,5819387.8108
198234,13.41537891754566,52.52271245212741,200235,200235,11,0,1,1,2018,5,14,6,3,5,3,0,0,1,0,0,0,1,0,799498.0190000001,5828344.449
198235,13.265155285719544,52.44197791166288,200236,200236,11,0,6,6,2018,4,16,2,2,2,7,0,0,1,0,0,0,0,0,789844.0773,5818757.1749
198236,13.374099557864294,52.55394747285612,200237,200237,11,0,1,1,2018,4,16,2,3,2,6,0,0,1,0,0,0,0,0,796488.6483,5831645.4881
198237,13.55308266278166,52.40350429497764,200238,200238,11,0,9,9,2018,5,14,3,2,2,7,0,0,1,0,0,0,1,0,809670.1348,5815676.5671
198238,13.591805952560312,52.44702663743275,200239,200239,11,0,9,9,2018,5,14,6,3,5,3,0,0,1,0,1,0,0,0,811994.495,5820680.3961
198239,13.492236014528675,52.41379441379817,200240,200240,11,0,8,8,2018,5,14,3,3,5,7,0,0,1,0,0,0,0,0,805462.7468,5816561.012999999
198240,13.476959878356276,52.522984159703185,200241,200241,11,0,11,11,2018,5,14,6,3,5,3,0,1,1,0,0,0,0,0,803671.0188,5828632.2687
198241,13.352851857365987,52.50398163806805,200242,200242,11,0,1,1,2018,4,16,2,3,5,3,0,1,1,0,0,0,0,0,795384.6563,5826004.6155
198242,13.559135013499406,52.44840554088633,200243,200243,11,0,9,9,2018,4,15,2,3,2,6,0,0,1,0,0,0,0,0,809766.1635,5820692.886
198243,13.288575884227665,52.51892176572754,200244,200244,11,0,4,4,2018,5,15,3,3,5,3,0,0,1,0,0,0,1,0,790926.208,5827403.8984
198244,13.33038603595252,52.5003776580895,200245,200245,11,0,4,4,2018,5,14,6,3,3,6,0,1,1,0,0,0,0,0,793884.9475,5825512.2478
198245,13.358633864590542,52.59681663253652,200246,200246,11,0,12,12,2018,4,15,2,3,2,6,0,0,1,0,0,0,0,0,795152.4503,5836346.8538
198246,13.528858596710355,52.55652996687496,200247,200247,11,0,10,10,2018,4,15,2,3,5,7,0,0,1,0,0,0,0,0,806954.9775,5832580.5238
198247,13.328024024609087,52.56391688190834,200248,200248,11,0,12,12,2018,5,15,3,3,6,4,0,0,1,1,0,0,0,0,793300.4959999999,5832565.0267
198248,13.389503229654215,52.447790053213225,200249,200249,11,0,7,7,2018,5,14,6,3,0,7,0,0,0,0,0,0,1,0,798250.7871,5819909.8277
198249,13.391111258030245,52.515757970180246,200250,200250,11,0,1,1,2018,5,11,6,3,5,2,0,1,1,0,0,0,0,0,797899.8732,5827470.9341
198250,13.418328537577707,52.49994409016886,200251,200251,11,0,2,2,2018,5,15,3,3,2,5,0,1,1,0,0,0,1,0,799853.1434,5825826.081
198251,13.38594911260626,52.51454989082714,200252,200252,11,0,1,1,2018,5,17,6,3,3,6,0,1,1,0,0,0,0,0,797558.0156,5827315.3423
198252,13.319875417446617,52.525829374779285,200253,200253,11,0,1,1,2018,4,15,2,3,2,6,0,0,1,0,0,0,0,0,793002.4191,5828298.4371
198253,13.32714762821791,52.42814863537514,200254,200254,11,0,6,6,2018,5,16,3,2,0,6,0,0,1,0,0,0,1,0,794146.9906,5817470.8183
198254,13.496117739075933,52.52645208032097,200255,200255,11,0,11,11,2018,5,15,6,2,5,2,0,1,1,0,0,0,0,0,804945.7444,5829098.5812
198255,13.372851408964154,52.53833141826261,200256,200256,11,0,1,1,2018,4,14,2,3,5,7,0,1,1,0,0,0,0,0,796509.4539,5829904.6503
198256,13.509215763416595,52.546516900150024,200257,200257,11,0,11,11,2018,5,16,3,3,5,2,0,1,1,0,0,0,0,0,805694.0334,5831384.1403
198257,13.267272558250356,52.40966320198915,200258,200258,11,0,6,6,2018,4,14,2,3,6,4,0,0,1,1,0,0,0,0,790200.3056,5815173.8451
198258,13.370832494770438,52.51782182687911,200259,200259,11,0,1,1,2018,5,17,3,3,0,2,0,1,1,0,0,0,0,0,796510.913,5827616.735
198259,13.504952311467473,52.41232886265289,200260,200260,11,0,8,8,2018,5,16,3,2,5,3,0,1,1,0,0,0,0,0,806337.1411,5816452.0098
198260,13.36817598064257,52.52403382293888,200261,200261,11,0,1,1,2018,5,19,6,2,6,2,0,0,1,1,0,0,0,0,796288.935,5828296.267999999
